Race_ID,Horse_ID,Finish_Time,Gate,Finish Position,Prize,Bloodline,Breed_Type,Fire,Genotype,ClassLevel
aksDYw5D,388570,95.023,7,7,0,Finney,legendary,0,Z10,292
aksDYw5D,425872,95.7805,12,10,0,Szabo,elite,0,Z20,265
aksDYw5D,10168,95.029,3,8,0,Buterin,genesis,0,Z10,274
aksDYw5D,101405,95.0002,11,6,0,Nakamoto,elite,0,Z8,210
aksDYw5D,573929,95.3289,2,9,0,Buterin,elite,1,Z22,284
aksDYw5D,25139,94.1196,6,3,0,Buterin,genesis,0,Z9,288
aksDYw5D,481233,94.2597,9,4,0,Finney,exclusive,0,Z13,272
aksDYw5D,506047,96.4711,1,12,0,Buterin,pacer,0,Z119,255
B2U6Rqi5,195588,97.1439,1,6,0,Finney,legendary,0,Z9,232
B2U6Rqi5,116012,97.0396,12,4,0,Finney,legendary,0,Z11,267
B2U6Rqi5,520509,96.8572,6,2,0,Buterin,exclusive,1,Z23,290
B2U6Rqi5,388570,97.5448,11,12,0,Finney,legendary,0,Z10,292
B2U6Rqi5,445642,96.7279,4,1,0,Finney,elite,0,Z21,297
B2U6Rqi5,424277,97.4248,2,11,0,Szabo,elite,0,Z19,255
B2U6Rqi5,484148,97.1104,7,5,0,Finney,legendary,0,Z13,291
B2U6Rqi5,27222,96.9604,10,3,0,Buterin,genesis,1,Z10,265
B2U6Rqi5,89777,97.2278,9,9,0,Szabo,exclusive,1,Z16,295
B2U6Rqi5,132098,97.152,3,7,0,Nakamoto,exclusive,0,Z5,250
B2U6Rqi5,25139,97.3598,5,10,0,Buterin,genesis,0,Z9,288
B2U6Rqi5,445530,97.2097,8,8,0,Buterin,elite,0,Z26,271
0QD9aMx1,21357,96.9286,9,5,0,Buterin,genesis,0,Z9,274
0QD9aMx1,320219,96.9899,11,8,0,Nakamoto,elite,1,Z9,260
0QD9aMx1,116012,96.8198,7,2,0,Finney,legendary,0,Z11,267
0QD9aMx1,4307,96.962,1,7,0,Buterin,genesis,0,Z9,240
0QD9aMx1,388570,96.9998,4,9,0,Finney,legendary,0,Z10,292
0QD9aMx1,520509,97.012,6,10,0,Buterin,exclusive,1,Z23,290
0QD9aMx1,79382,97.1814,8,11,0,Nakamoto,exclusive,0,Z5,296
0QD9aMx1,433089,96.8758,2,3,0,Finney,exclusive,0,Z20,264
0QD9aMx1,330239,96.8956,12,4,0,Nakamoto,exclusive,0,Z6,236
0QD9aMx1,487934,96.9551,3,6,0,Buterin,cross,0,Z53,285
0QD9aMx1,27222,96.579,10,1,0,Buterin,genesis,1,Z10,265
0QD9aMx1,195172,97.3474,5,12,0,Finney,exclusive,0,Z21,253
1OavMo2K,592428,93.9948,8,4,0,Buterin,elite,0,Z30,244
1OavMo2K,600833,94.0888,7,7,0,Nakamoto,cross,0,Z12,262
1OavMo2K,529556,93.6554,12,2,1620000000000000,Buterin,elite,0,Z23,300
1OavMo2K,505901,94.6261,9,9,0,Buterin,cross,1,Z51,290
1OavMo2K,596717,95.3945,11,11,0,Buterin,elite,0,Z41,290
1OavMo2K,585926,92.7969,6,1,3888000000000000,Finney,elite,0,Z13,287
1OavMo2K,595968,94.1727,4,8,0,Szabo,elite,0,Z12,300
1OavMo2K,457927,96.584,10,12,0,Buterin,exclusive,1,Z21,294
1OavMo2K,527459,93.6925,3,3,972000000000000,Szabo,cross,0,Z15,255
1OavMo2K,513829,94.0742,5,6,0,Finney,cross,1,Z50,284
1OavMo2K,593163,94.0605,2,5,0,Buterin,cross,0,Z47,256
1OavMo2K,426600,95.0952,1,10,0,Buterin,legendary,0,Z19,262
5Nj2TV5,502256,96.0789,7,11,0,Buterin,pacer,0,Z100,229
5Nj2TV5,190819,95.778,6,9,0,Finney,exclusive,1,Z14,299
5Nj2TV5,208824,95.4975,3,3,0,Szabo,exclusive,1,Z6,297
5Nj2TV5,401321,95.6846,1,6,0,Buterin,elite,0,Z27,257
5Nj2TV5,433728,95.6924,2,8,0,Buterin,legendary,0,Z19,256
5Nj2TV5,515487,95.8878,10,10,0,Buterin,cross,0,Z80,264
5Nj2TV5,445642,95.3148,9,1,0,Finney,elite,1,Z21,297
5Nj2TV5,584934,95.3204,11,2,0,Finney,elite,0,Z15,295
5Nj2TV5,391745,95.6481,12,5,0,Buterin,elite,0,Z20,255
5Nj2TV5,395279,95.5759,5,4,0,Szabo,exclusive,0,Z11,257
5Nj2TV5,481233,96.2829,4,12,0,Finney,exclusive,0,Z13,272
5Nj2TV5,520054,95.6858,8,7,0,Finney,elite,0,Z30,250
tWb4obIX,116012,96.4415,2,1,0,Finney,legendary,0,Z11,267
tWb4obIX,58815,97.0793,6,12,0,Finney,legendary,0,Z10,251
tWb4obIX,412710,96.6012,11,6,0,Nakamoto,exclusive,0,Z4,247
tWb4obIX,62570,96.5873,9,5,0,Szabo,exclusive,0,Z12,259
tWb4obIX,401321,96.5073,7,4,0,Buterin,elite,1,Z27,257
tWb4obIX,445642,96.6845,3,7,0,Finney,elite,1,Z21,297
tWb4obIX,424277,96.6996,1,8,0,Szabo,elite,1,Z19,255
tWb4obIX,394986,96.8033,10,9,0,Finney,exclusive,0,Z15,252
tWb4obIX,147599,96.8082,8,10,0,Finney,exclusive,0,Z14,226
tWb4obIX,157922,97.0023,12,11,0,Finney,legendary,0,Z12,289
tWb4obIX,395279,96.4787,5,2,0,Szabo,exclusive,0,Z11,257
tWb4obIX,380495,96.4848,4,3,0,Buterin,elite,0,Z29,279
IDSwFDa,116012,96.0668,5,3,0,Finney,legendary,0,Z11,267
IDSwFDa,159352,95.6248,2,2,0,Szabo,exclusive,1,Z8,296
IDSwFDa,24480,96.1188,8,4,0,Buterin,genesis,0,Z10,275
IDSwFDa,490352,96.2982,7,6,0,Buterin,pacer,0,Z152,272
IDSwFDa,401321,96.2409,3,5,0,Buterin,elite,1,Z27,257
IDSwFDa,424277,95.4065,10,1,0,Szabo,elite,1,Z19,255
IDSwFDa,410667,96.4251,11,10,0,Nakamoto,elite,0,Z11,261
IDSwFDa,367068,96.4749,6,11,0,Buterin,exclusive,0,Z12,245
IDSwFDa,516817,96.3257,9,8,0,Buterin,elite,0,Z24,223
IDSwFDa,524619,96.521,12,12,0,Szabo,cross,0,Z31,241
IDSwFDa,433518,96.3134,1,7,0,Buterin,exclusive,0,Z10,265
IDSwFDa,422753,96.3433,4,9,0,Szabo,elite,0,Z19,207
1opeZu9,320219,96.994,1,9,0,Nakamoto,elite,1,Z9,260
1opeZu9,190819,96.7859,4,4,0,Finney,exclusive,0,Z14,299
1opeZu9,509708,97.0854,9,12,0,Buterin,exclusive,0,Z18,249
1opeZu9,101405,96.6983,11,1,0,Nakamoto,elite,0,Z8,209
1opeZu9,601621,96.7914,10,5,0,Buterin,elite,0,Z36,231
1opeZu9,383313,96.9109,7,8,0,Buterin,exclusive,0,Z28,270
1opeZu9,595204,96.9956,5,10,0,Buterin,cross,1,Z36,252
1opeZu9,529668,96.7176,12,2,0,Buterin,elite,1,Z27,292
1opeZu9,180299,97.0246,6,11,0,Szabo,legendary,0,Z5,258
1opeZu9,217105,96.7361,2,3,0,Nakamoto,exclusive,0,Z4,292
1opeZu9,479567,96.839,3,6,0,Finney,legendary,0,Z12,290
1opeZu9,484347,96.8876,8,7,0,Buterin,elite,0,Z48,227
30e3mid,593646,95.656,5,8,0,Buterin,elite,1,Z42,300
30e3mid,415125,96.1151,1,11,0,Buterin,legendary,0,Z17,261
30e3mid,398354,96.1368,10,12,0,Buterin,elite,0,Z51,252
30e3mid,101405,94.6685,11,2,0,Nakamoto,elite,0,Z8,208
30e3mid,450734,95.2966,8,3,0,Finney,cross,1,Z27,282
30e3mid,505566,95.4512,9,5,0,Finney,cross,0,Z19,254
30e3mid,157922,95.729,3,9,0,Finney,legendary,0,Z12,289
30e3mid,172638,95.9078,7,10,0,Finney,exclusive,0,Z21,242
30e3mid,445642,94.6016,12,1,0,Finney,elite,1,Z21,297
30e3mid,424277,95.3219,4,4,0,Szabo,elite,0,Z19,255
30e3mid,433430,95.5622,6,6,0,Finney,exclusive,0,Z20,300
30e3mid,528859,95.6296,2,7,0,Buterin,cross,0,Z268,263
a362soBC,378419,96.4483,8,2,0,Buterin,elite,0,Z37,249
a362soBC,428631,96.4733,11,3,0,Buterin,elite,0,Z28,257
a362soBC,582748,96.8536,10,9,0,Buterin,elite,1,Z23,290
a362soBC,415125,97.029,6,12,0,Buterin,legendary,0,Z17,261
a362soBC,116012,96.6761,9,6,0,Finney,legendary,0,Z11,267
a362soBC,398354,96.8967,7,10,0,Buterin,elite,0,Z51,252
a362soBC,98813,96.7411,12,8,0,Buterin,legendary,0,Z18,261
a362soBC,437180,96.7226,1,7,0,Finney,elite,1,Z18,285
a362soBC,8294,96.6625,3,5,0,Nakamoto,exclusive,0,Z4,245
a362soBC,496759,96.2381,5,1,0,Buterin,elite,1,Z22,260
a362soBC,500255,96.6348,2,4,0,Buterin,pacer,0,Z268,249
a362soBC,433649,96.9327,4,11,0,Finney,exclusive,0,Z13,241
HGlMbQzX,502256,96.4874,3,12,0,Buterin,pacer,0,Z100,228
HGlMbQzX,518043,95.8211,4,4,0,Buterin,elite,0,Z40,257
HGlMbQzX,428631,95.8853,8,5,0,Buterin,elite,0,Z28,257
HGlMbQzX,401321,96.4292,5,10,0,Buterin,elite,0,Z27,257
HGlMbQzX,407840,95.9092,2,6,0,Buterin,exclusive,0,Z24,258
HGlMbQzX,445642,96.0657,11,7,0,Finney,elite,1,Z21,297
HGlMbQzX,330239,96.4565,1,11,0,Nakamoto,exclusive,0,Z6,236
HGlMbQzX,157922,95.4432,7,2,0,Finney,legendary,0,Z12,288
HGlMbQzX,505566,96.1172,6,8,0,Finney,cross,0,Z19,254
HGlMbQzX,420746,95.8034,10,3,0,Finney,cross,0,Z31,266
HGlMbQzX,426043,96.344,9,9,0,Finney,legendary,1,Z12,285
HGlMbQzX,522122,95.443,12,1,0,Buterin,exclusive,1,Z30,294
xACaJJE4,21357,96.0731,1,4,0,Buterin,genesis,1,Z9,274
xACaJJE4,480820,95.9839,2,2,0,Nakamoto,cross,0,Z7,276
xACaJJE4,116012,95.9854,12,3,0,Finney,legendary,0,Z11,266
xACaJJE4,161809,96.6174,10,11,0,Finney,legendary,1,Z7,265
xACaJJE4,388657,95.1856,8,1,0,Buterin,exclusive,1,Z20,268
xACaJJE4,419438,96.1176,3,6,0,Szabo,exclusive,0,Z10,296
xACaJJE4,412551,96.1044,11,5,0,Finney,exclusive,0,Z12,292
xACaJJE4,501878,96.8927,4,12,0,Buterin,elite,0,Z33,238
xACaJJE4,383313,96.392,6,9,0,Buterin,exclusive,0,Z28,270
xACaJJE4,497193,96.5381,5,10,0,Finney,pacer,0,Z120,270
xACaJJE4,111694,96.281,9,7,0,Szabo,elite,0,Z11,274
xACaJJE4,212515,96.3508,7,8,0,Nakamoto,elite,0,Z7,245
fQ3WcHFT,518043,96.2721,12,4,0,Buterin,elite,0,Z40,257
fQ3WcHFT,528870,96.2818,2,5,0,Buterin,cross,0,Z34,255
fQ3WcHFT,520340,96.4295,9,10,0,Buterin,elite,0,Z38,261
fQ3WcHFT,161809,96.6719,7,12,0,Finney,legendary,0,Z7,265
fQ3WcHFT,431027,96.3047,1,6,0,Finney,legendary,0,Z13,268
fQ3WcHFT,491784,96.5198,4,11,0,Finney,cross,0,Z27,268
fQ3WcHFT,483071,96.2439,11,3,0,Buterin,elite,1,Z24,296
fQ3WcHFT,419438,96.3566,8,8,0,Szabo,exclusive,1,Z10,295
fQ3WcHFT,501878,95.3393,10,1,0,Buterin,elite,0,Z33,238
fQ3WcHFT,408870,96.1401,5,2,0,Finney,legendary,0,Z14,245
fQ3WcHFT,496759,96.3476,3,7,0,Buterin,elite,1,Z22,260
fQ3WcHFT,111694,96.4206,6,9,0,Szabo,elite,0,Z11,274
FGRqjkB6,202702,96.2066,6,10,0,Finney,legendary,0,Z10,256
FGRqjkB6,21709,96.2713,2,12,0,Buterin,genesis,0,Z10,260
FGRqjkB6,116012,96.0884,5,6,0,Finney,legendary,0,Z11,266
FGRqjkB6,398354,96.1218,8,7,0,Buterin,elite,0,Z51,252
FGRqjkB6,365985,96.1404,9,9,0,Finney,legendary,1,Z13,262
FGRqjkB6,24480,96.2641,1,11,0,Buterin,genesis,0,Z10,275
FGRqjkB6,591425,95.9852,7,5,0,Szabo,cross,0,Z18,288
FGRqjkB6,367764,96.1223,3,8,0,Finney,elite,0,Z13,271
FGRqjkB6,420746,95.7413,10,3,0,Finney,cross,0,Z31,266
FGRqjkB6,520830,95.5026,12,1,0,Buterin,exclusive,1,Z26,268
FGRqjkB6,487440,95.8722,11,4,0,Buterin,pacer,0,Z268,284
FGRqjkB6,391241,95.5823,4,2,0,Buterin,legendary,1,Z16,257
UG0y61Kz,428974,95.3729,2,3,486000000000000,Finney,elite,0,Z21,300
UG0y61Kz,521951,95.7977,10,5,0,Buterin,cross,0,Z41,259
UG0y61Kz,499233,95.1072,12,1,1944000000000000,Buterin,pacer,0,Z268,290
UG0y61Kz,598772,96.7583,6,12,0,Finney,elite,0,Z19,283
UG0y61Kz,485482,95.8415,5,6,0,Buterin,legendary,0,Z18,287
UG0y61Kz,592602,95.3413,9,2,810000000000000,Buterin,cross,0,Z42,284
UG0y61Kz,595296,96.0806,4,10,0,Finney,elite,1,Z17,268
UG0y61Kz,598736,95.9951,8,8,0,Finney,elite,1,Z21,281
UG0y61Kz,492072,95.7969,3,4,0,Buterin,pacer,0,Z108,284
UG0y61Kz,42004,96.2758,7,11,0,Buterin,genesis,1,Z9,296
UG0y61Kz,526915,95.8823,1,7,0,Buterin,elite,0,Z35,293
UG0y61Kz,503599,96.0146,11,9,0,Buterin,cross,0,Z54,281
VFbzbeNI,21841,94.7052,7,4,0,Buterin,genesis,0,Z9,300
VFbzbeNI,202695,95.0349,11,7,0,Finney,legendary,0,Z8,259
VFbzbeNI,46054,94.6001,10,3,0,Buterin,genesis,1,Z10,275
VFbzbeNI,370091,94.9924,8,6,0,Finney,exclusive,0,Z12,260
VFbzbeNI,509708,95.1767,1,9,0,Buterin,exclusive,0,Z18,249
VFbzbeNI,5270,95.2477,12,11,0,Buterin,genesis,0,Z10,287
VFbzbeNI,156683,94.9831,2,5,0,Nakamoto,exclusive,0,Z5,255
VFbzbeNI,445642,94.315,5,1,0,Finney,elite,0,Z21,297
VFbzbeNI,501804,95.1851,4,10,0,Buterin,exclusive,1,Z28,253
VFbzbeNI,202741,95.3589,6,12,0,Finney,legendary,0,Z9,299
VFbzbeNI,418222,95.0788,3,8,0,Szabo,cross,0,Z14,259
VFbzbeNI,45784,94.3691,9,2,0,Buterin,genesis,1,Z10,259
1pz8N774,506355,96.0468,9,11,0,Buterin,pacer,0,Z268,295
1pz8N774,116012,95.8369,6,5,0,Finney,legendary,0,Z11,266
1pz8N774,48415,95.8256,11,4,0,Finney,legendary,0,Z10,261
1pz8N774,483071,95.9481,4,7,0,Buterin,elite,0,Z24,296
1pz8N774,445642,95.9985,2,8,0,Finney,elite,1,Z21,297
1pz8N774,427820,95.515,7,2,0,Finney,legendary,1,Z13,290
1pz8N774,496759,95.67,1,3,0,Buterin,elite,0,Z22,260
1pz8N774,10150,96.0157,3,9,0,Buterin,genesis,0,Z10,226
1pz8N774,380495,96.0259,10,10,0,Buterin,elite,0,Z29,279
1pz8N774,391241,95.011,8,1,0,Buterin,legendary,1,Z16,257
1pz8N774,462138,95.9432,12,6,0,Buterin,cross,0,Z35,292
1pz8N774,528859,96.162,5,12,0,Buterin,cross,0,Z268,263
feGBBnrC,21841,95.6995,4,2,0,Buterin,genesis,1,Z9,300
feGBBnrC,497663,95.9516,11,6,0,Buterin,pacer,1,Z268,294
feGBBnrC,407855,95.1928,7,1,0,Buterin,cross,0,Z39,274
feGBBnrC,439590,95.9813,10,8,0,Finney,elite,0,Z15,285
feGBBnrC,480658,95.9685,5,7,0,Buterin,legendary,0,Z18,271
feGBBnrC,501804,96.5741,3,12,0,Buterin,exclusive,0,Z28,253
feGBBnrC,217105,95.8279,2,3,0,Nakamoto,exclusive,1,Z4,292
feGBBnrC,499624,95.8833,6,4,0,Buterin,cross,0,Z240,249
feGBBnrC,496759,96.0308,9,9,0,Buterin,elite,0,Z22,260
feGBBnrC,476284,96.1163,12,10,0,Szabo,cross,0,Z21,255
feGBBnrC,462138,95.8994,8,5,0,Buterin,cross,0,Z35,292
feGBBnrC,448734,96.367,1,11,0,Finney,elite,0,Z20,286
CRzsdIqn,21841,95.3844,4,2,0,Buterin,genesis,1,Z9,300
CRzsdIqn,497663,96.1276,3,12,0,Buterin,pacer,1,Z268,294
CRzsdIqn,358952,95.631,6,4,0,Finney,legendary,0,Z7,280
CRzsdIqn,46054,95.6387,5,5,0,Buterin,genesis,0,Z10,275
CRzsdIqn,3813,95.9876,9,10,0,Buterin,genesis,0,Z8,267
CRzsdIqn,208533,95.9879,12,11,0,Finney,legendary,0,Z10,270
CRzsdIqn,383313,95.5095,10,3,0,Buterin,exclusive,0,Z28,270
CRzsdIqn,398679,95.9406,11,9,0,Buterin,legendary,0,Z20,251
CRzsdIqn,182964,95.8141,8,7,0,Finney,exclusive,0,Z12,251
CRzsdIqn,506341,95.8236,2,8,0,Buterin,pacer,0,Z52,269
CRzsdIqn,517338,95.7795,7,6,0,Finney,elite,0,Z26,286
CRzsdIqn,18055,95.166,1,1,0,Szabo,legendary,1,Z7,292
k8Hl6rYm,91986,95.2086,7,4,0,Buterin,exclusive,1,Z19,293
k8Hl6rYm,403002,95.5299,3,6,0,Buterin,elite,0,Z21,265
k8Hl6rYm,210762,96.2974,8,11,0,Buterin,exclusive,0,Z10,292
k8Hl6rYm,526039,95.1659,1,3,2592000000000000,Buterin,elite,1,Z25,297
k8Hl6rYm,595296,95.7413,6,8,0,Finney,elite,0,Z17,268
k8Hl6rYm,528583,95.7705,10,9,0,Buterin,elite,0,Z28,300
k8Hl6rYm,521795,97.6017,4,12,0,Buterin,cross,1,Z43,300
k8Hl6rYm,585753,94.2378,12,1,10368000000000000,Buterin,elite,0,Z30,300
k8Hl6rYm,513459,96.1057,5,10,0,Szabo,elite,0,Z13,300
k8Hl6rYm,145309,94.9808,11,2,4320000000000000,Finney,exclusive,0,Z21,265
k8Hl6rYm,527868,95.553,9,7,0,Buterin,elite,0,Z21,286
k8Hl6rYm,516767,95.3113,2,5,0,Szabo,cross,0,Z14,269
lFmQNfA,21709,95.8703,1,10,0,Buterin,genesis,0,Z10,259
lFmQNfA,3813,96.3283,12,12,0,Buterin,genesis,1,Z8,267
lFmQNfA,42726,95.6192,3,7,0,Buterin,genesis,0,Z9,295
lFmQNfA,208533,95.6971,6,9,0,Finney,legendary,0,Z10,270
lFmQNfA,495287,95.1974,2,2,0,Buterin,pacer,0,Z268,261
lFmQNfA,585936,95.2988,7,3,0,Buterin,elite,0,Z30,274
lFmQNfA,205267,94.7181,5,1,0,Buterin,exclusive,1,Z14,238
lFmQNfA,464776,95.4629,9,6,0,Buterin,pacer,1,Z68,291
lFmQNfA,408997,95.3445,10,4,0,Buterin,exclusive,0,Z15,265
lFmQNfA,495585,95.4612,4,5,0,Buterin,elite,0,Z37,257
lFmQNfA,402313,95.6572,11,8,0,Finney,elite,0,Z25,265
lFmQNfA,516975,95.8958,8,11,0,Buterin,elite,0,Z24,300
JB29zuWy,161809,96.8948,7,4,0,Finney,legendary,0,Z7,264
JB29zuWy,467900,96.8471,2,2,0,Buterin,exclusive,0,Z13,254
JB29zuWy,585936,97.0546,12,9,0,Buterin,elite,0,Z30,274
JB29zuWy,48415,97.2281,10,12,0,Finney,legendary,0,Z10,261
JB29zuWy,468324,97.1573,6,10,0,Finney,cross,0,Z28,270
JB29zuWy,448733,97.0072,4,6,0,Finney,cross,0,Z46,294
JB29zuWy,89777,97.0326,8,7,0,Szabo,exclusive,1,Z16,295
JB29zuWy,18055,96.841,1,1,0,Szabo,legendary,1,Z7,292
JB29zuWy,217118,96.9124,5,5,0,Finney,legendary,0,Z8,267
JB29zuWy,427820,97.1608,3,11,0,Finney,legendary,1,Z13,290
JB29zuWy,482422,96.8796,9,3,0,Buterin,pacer,0,Z268,252
JB29zuWy,433518,97.0334,11,8,0,Buterin,exclusive,0,Z10,265
GnUpdhx8,350616,96.2238,3,12,0,Buterin,legendary,0,Z14,300
GnUpdhx8,495290,95.4713,10,2,0,Buterin,pacer,0,Z268,261
GnUpdhx8,528870,95.8025,8,7,0,Buterin,cross,0,Z34,255
GnUpdhx8,491698,96.0192,6,10,0,Buterin,exclusive,1,Z21,290
GnUpdhx8,437693,95.5675,11,4,0,Nakamoto,exclusive,0,Z5,262
GnUpdhx8,208824,95.3968,12,1,0,Szabo,exclusive,1,Z6,297
GnUpdhx8,582319,95.6654,7,6,0,Buterin,elite,1,Z35,297
GnUpdhx8,585936,95.5739,4,5,0,Buterin,elite,0,Z30,274
GnUpdhx8,202741,95.8717,9,8,0,Finney,legendary,0,Z9,299
GnUpdhx8,431591,96.0913,1,11,0,Buterin,legendary,0,Z13,275
GnUpdhx8,588029,95.5023,5,3,0,Szabo,elite,0,Z25,300
GnUpdhx8,402313,95.9596,2,9,0,Finney,elite,0,Z25,265
CN9Noa69,25090,96.9781,4,8,0,Buterin,genesis,0,Z10,254
CN9Noa69,440417,97.0643,9,11,0,Buterin,cross,0,Z43,293
CN9Noa69,434185,96.8746,11,4,0,Finney,exclusive,1,Z8,294
CN9Noa69,439546,97.0591,6,10,0,Nakamoto,elite,0,Z11,261
CN9Noa69,515487,96.9537,8,7,0,Buterin,cross,0,Z80,264
CN9Noa69,177021,97.2763,10,12,0,Finney,exclusive,1,Z10,257
CN9Noa69,516072,96.5843,2,2,0,Buterin,exclusive,0,Z18,291
CN9Noa69,433089,96.7511,7,3,0,Finney,exclusive,0,Z20,264
CN9Noa69,196857,96.9098,1,6,0,Finney,exclusive,0,Z15,258
CN9Noa69,396707,96.8754,3,5,0,Buterin,legendary,0,Z18,249
CN9Noa69,217105,96.2603,12,1,0,Nakamoto,exclusive,1,Z4,292
CN9Noa69,488796,96.9915,5,9,0,Buterin,pacer,0,Z268,297
Cwmu7maS,46054,95.3621,9,11,0,Buterin,genesis,0,Z10,274
Cwmu7maS,451236,95.2289,5,9,0,Buterin,cross,0,Z29,262
Cwmu7maS,467900,94.5721,1,4,0,Buterin,exclusive,0,Z13,254
Cwmu7maS,476065,94.7915,7,5,0,Finney,legendary,1,Z10,294
Cwmu7maS,459336,95.6679,4,12,0,Buterin,elite,0,Z62,240
Cwmu7maS,72078,93.8833,8,1,0,Buterin,legendary,1,Z17,254
Cwmu7maS,205267,94.4308,10,3,0,Buterin,exclusive,0,Z14,238
Cwmu7maS,217105,94.1796,12,2,0,Nakamoto,exclusive,0,Z4,292
Cwmu7maS,496759,95.2076,6,8,0,Buterin,elite,1,Z22,260
Cwmu7maS,463183,94.8828,2,6,0,Buterin,exclusive,0,Z30,265
Cwmu7maS,488796,94.9124,3,7,0,Buterin,pacer,0,Z268,297
Cwmu7maS,217118,95.2417,11,10,0,Finney,legendary,0,Z8,267
gwraT3qT,506378,95.5138,2,3,0,Buterin,elite,1,Z18,293
gwraT3qT,353815,95.923,7,8,0,Finney,exclusive,0,Z9,256
gwraT3qT,582319,95.997,8,9,0,Buterin,elite,1,Z35,297
gwraT3qT,3813,95.163,6,1,0,Buterin,genesis,0,Z8,267
gwraT3qT,585936,95.8542,10,7,0,Buterin,elite,0,Z30,274
gwraT3qT,416682,95.703,11,5,0,Finney,elite,0,Z12,293
gwraT3qT,72078,96.263,12,11,0,Buterin,legendary,1,Z17,254
gwraT3qT,398679,95.708,9,6,0,Buterin,legendary,0,Z20,251
gwraT3qT,217105,95.2876,5,2,0,Nakamoto,exclusive,0,Z4,292
gwraT3qT,57758,95.6409,4,4,0,Buterin,genesis,0,Z10,228
gwraT3qT,14435,96.1331,1,10,0,Buterin,genesis,0,Z9,240
gwraT3qT,46422,96.635,3,12,0,Buterin,genesis,0,Z10,273
NsXOQ6fw,497663,96.7489,9,12,0,Buterin,pacer,1,Z268,294
NsXOQ6fw,445471,95.1698,10,1,0,Buterin,exclusive,0,Z25,251
NsXOQ6fw,509039,95.6226,11,3,0,Finney,exclusive,1,Z12,298
NsXOQ6fw,208533,95.3923,3,2,0,Finney,legendary,0,Z10,270
NsXOQ6fw,476065,95.6646,7,4,0,Finney,legendary,0,Z10,294
NsXOQ6fw,516072,95.7488,4,7,0,Buterin,exclusive,0,Z18,291
NsXOQ6fw,506340,96.0113,8,10,0,Buterin,pacer,0,Z63,269
NsXOQ6fw,27414,95.7479,12,6,0,Buterin,genesis,0,Z9,280
NsXOQ6fw,487934,95.8191,6,8,0,Buterin,cross,1,Z53,285
NsXOQ6fw,217105,96.2096,1,11,0,Nakamoto,exclusive,0,Z4,291
NsXOQ6fw,14435,95.665,2,5,0,Buterin,genesis,0,Z9,240
NsXOQ6fw,502892,95.9121,5,9,0,Finney,cross,0,Z53,258
B1phquED,353815,95.0767,11,2,0,Finney,exclusive,0,Z9,256
B1phquED,431544,95.5775,3,11,0,Buterin,cross,0,Z46,293
B1phquED,509708,95.2529,2,5,0,Buterin,exclusive,0,Z18,249
B1phquED,490352,95.2853,9,6,0,Buterin,pacer,1,Z152,272
B1phquED,489182,94.8274,8,1,0,Buterin,pacer,0,Z268,236
B1phquED,27414,95.3463,1,8,0,Buterin,genesis,1,Z9,280
B1phquED,410687,95.5559,7,10,0,Buterin,elite,0,Z24,266
B1phquED,410085,95.3385,12,7,0,Nakamoto,exclusive,0,Z4,251
B1phquED,150785,95.2492,5,4,0,Szabo,exclusive,0,Z9,283
B1phquED,486961,95.1559,4,3,0,Buterin,pacer,1,Z253,247
B1phquED,386162,95.5382,6,9,0,Finney,legendary,0,Z10,259
B1phquED,602107,95.8281,10,12,0,Buterin,cross,0,Z70,237
F4oEBtx,445471,96.4042,3,10,0,Buterin,exclusive,0,Z25,251
F4oEBtx,582748,96.5904,12,12,0,Buterin,elite,1,Z23,290
F4oEBtx,46054,96.3828,5,9,0,Buterin,genesis,1,Z10,274
F4oEBtx,600329,95.8668,2,5,0,Buterin,elite,0,Z30,287
F4oEBtx,398354,96.0188,10,7,0,Buterin,elite,0,Z51,252
F4oEBtx,448772,96.3367,6,8,0,Nakamoto,elite,0,Z12,266
F4oEBtx,208533,95.0912,11,1,0,Finney,legendary,0,Z10,270
F4oEBtx,505750,95.8127,1,3,0,Buterin,elite,0,Z25,271
F4oEBtx,486961,95.8527,8,4,0,Buterin,pacer,0,Z253,247
F4oEBtx,386162,95.8012,9,2,0,Finney,legendary,0,Z10,259
F4oEBtx,528859,95.9808,4,6,0,Buterin,cross,0,Z268,263
F4oEBtx,596897,96.5879,7,11,0,Buterin,exclusive,1,Z13,291
h1FNubS,596857,97.1961,8,4,0,Buterin,elite,0,Z40,300
h1FNubS,505901,97.2719,7,9,0,Buterin,cross,1,Z51,289
h1FNubS,592583,97.0475,2,1,3888000000000000,Finney,elite,0,Z18,300
h1FNubS,25081,97.3082,6,10,0,Buterin,genesis,0,Z9,300
h1FNubS,211965,97.0815,11,2,1620000000000000,Buterin,exclusive,1,Z11,290
h1FNubS,586206,97.1964,10,5,0,Buterin,cross,0,Z46,257
h1FNubS,592841,97.3796,5,12,0,Buterin,cross,0,Z49,284
h1FNubS,595296,97.1979,3,6,0,Finney,elite,0,Z17,268
h1FNubS,513829,97.2647,9,8,0,Finney,cross,0,Z50,284
h1FNubS,593195,97.2428,1,7,0,Buterin,cross,1,Z35,264
h1FNubS,594649,97.3623,4,11,0,Finney,cross,0,Z50,280
h1FNubS,601662,97.1036,12,3,972000000000000,Buterin,elite,0,Z40,266
2N5zhLtH,445471,94.8252,5,1,0,Buterin,exclusive,0,Z25,251
